2025-05-03 21:07:59,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-熊师傅-05月03日行程,支出,20.86,花呗,交易成功,2025050322001445901428726802	,212_202505038328105901521770	,,
2025-05-03 18:11:03,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-叶师傅-05月03日行程,支出,16.86,花呗,交易成功,2025050323001445901432329882	,212_202505033777585901482707	,,
2025-05-03 02:11:36,投资理财,招商财富宝A,/,余额宝-2025.05.02-收益发放,不计收支,0.14,余额宝,交易成功,20250503357082407901	,	,,
2025-05-02 21:13:51,文化休闲,淘票**光,dyz***@service.alibaba.com,《猎金&middot;游戏》西亚影城潢川影院电影票,支出,31.00,宁波银行信用卡(4573),交易成功,2025050222001145901424414124	,T150P4323014247808343545	,,
2025-05-02 03:59:34,投资理财,招商财富宝A,/,余额宝-2025.05.01-收益发放,不计收支,0.14,余额宝,交易成功,20250502351000209901	,	,,
2025-05-01 02:40:47,投资理财,招商财富宝A,/,余额宝-2025.04.30-收益发放,不计收支,0.14,余额宝,交易成功,20250501349329762901	,	,,
2025-04-30 09:22:07,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250430020070011520900098910772	,2024050100424002040078000942609620250430090000	,,
2025-04-30 02:09:39,投资理财,招商财富宝A,/,余额宝-2025.04.29-收益发放,不计收支,0.17,余额宝,交易成功,20250430338203716901	,	,,
2025-04-30 00:54:25,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,242.30,账户余额,交易成功,20250430019130101000900003311450	,20250430009130501000900091751241	,,
2025-04-29 20:26:33,日用百货,x***7,199******70,海底捞8折会员?82折，秒回直接拍，到账自己账号，无尴尬，海,支出,1.00,花呗,交易成功,2025042922001145901409086288	,T200P4319913888771343545	,,
2025-04-29 18:41:12,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,国家会展中心-南京东路,支出,5.00,花呗,交易成功,2025042922001445901405383542	,20250429184111053023083103705051	,,
2025-04-29 13:09:03,商业服务,杭州闲鱼信息技术有限公司,xys***@service.aliyun.com,分账-基础软件服务费(4319044453839948900)扣款,支出,1.46,,交易成功,2025042910032004890218609759	,	,,
2025-04-29 12:23:59,收入,***葬,182******25,天辣小馆-晶耀前滩 8.8 折整单代下单，不限时段,收入,243.76,,交易成功,2025042922001160891431415309	,T200P4319044453839948900	,,
2025-04-29 09:22:20,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250429020070011520900089154506	,2024050100424002040078000942609620250429090000	,,
2025-04-29 02:07:41,投资理财,招商财富宝A,/,余额宝-2025.04.28-收益发放,不计收支,0.19,余额宝,交易成功,20250429332021360901	,	,,
2025-04-28 09:23:44,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250428020070011520900079008521	,2024050100424002040078000942609620250428090000	,,
2025-04-28 02:13:49,投资理财,招商财富宝A,/,余额宝-2025.04.27-收益发放,不计收支,0.05,余额宝,交易成功,20250428325634562901	,	,,
2025-04-27 09:23:32,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250427020070011520900068563388	,2024050100424002040078000942609620250427090000	,,
2025-04-27 02:20:30,投资理财,招商财富宝A,/,余额宝-2025.04.26-收益发放,不计收支,0.05,余额宝,交易成功,20250427320019248901	,	,,
2025-04-26 10:07:22,日用百货,上海盒马,shh***@163.com,盒马平台配送费,支出,0.00,,交易成功,2025042622001145901444810212	,T200P4315559114051343545	,,
2025-04-26 10:07:22,日用百货,上海盒马,shh***@163.com,薄皮青椒 500g等多件,支出,0.00,,交易成功,2025042622001145901446021135	,T200P4315559114044343545	,,
2025-04-26 09:23:36,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250426020070011520900057688782	,2024050100424002040078000942609620250426090000	,,
2025-04-26 02:24:19,投资理财,招商财富宝A,/,余额宝-2025.04.25-收益发放,不计收支,0.06,余额宝,交易成功,20250426313567059901	,	,,
2025-04-26 01:08:54,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,692.00,账户余额,交易成功,20250426019130101000900098974464	,20250426009130501000900086241291	,,
2025-04-25 17:44:41,转账红包,众安在线财产保险股份有限公司,/,转账,收入,692.00,,交易成功,20250425020070011560900052524262	,25042509380049	,,
2025-04-25 12:38:29,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,1737.34,,交易成功,20250425300008505145901235517291	,	,,
2025-04-25 12:38:29,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,0.70,,交易成功,20250425300008505145901235552030	,	,,
2025-04-25 12:38:29,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,1.96,,交易成功,20250425300008505145901236066553	,	,,
2025-04-25 12:38:17,收入,**林,726***@qq.com,收钱码收款,收入,1740.00,,交易成功,2025042522001487651457756476	,47455558979602031487652	,,
2025-04-25 09:24:12,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250425020070011520900047018741	,2024050100424002040078000942609620250425090000	,,
2025-04-25 02:22:40,投资理财,招商财富宝A,/,余额宝-2025.04.24-收益发放,不计收支,0.05,余额宝,交易成功,20250425307531188901	,	,,
2025-04-24 09:24:20,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250424020070011520900036214048	,2024050100424002040078000942609620250424090000	,,
2025-04-24 02:11:23,投资理财,招商财富宝A,/,余额宝-2025.04.23-收益发放,不计收支,0.05,余额宝,交易成功,20250424301161200901	,	,,
2025-04-23 14:57:24,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,125.49,,交易成功,20250423300008506045901233110470	,	,,
2025-04-23 14:57:23,转账红包,众安在线财产保险股份有限公司,/,转账,收入,125.49,,交易成功,20250423020070011550900029990988	,25042309188694	,,
2025-04-23 09:24:45,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250423020070011520900026074051	,2024050100424002040078000942609620250423090000	,,
2025-04-23 02:12:36,投资理财,招商财富宝A,/,余额宝-2025.04.22-收益发放,不计收支,0.08,余额宝,交易成功,20250423399488074901	,	,,
2025-04-22 13:34:08,投资理财,南方黄金-蚂蚁（杭州）基金销售有限公司,/,南方黄金-买入,不计收支,75000.00,,交易成功,20250422001080012204900048828931	,	,,
2025-04-22 09:24:43,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250422020070011520900015802608	,2024050100424002040078000942609620250422090000	,,
2025-04-22 02:26:19,投资理财,招商财富宝A,/,余额宝-2025.04.21-收益发放,不计收支,2.78,余额宝,交易成功,20250422391018876901	,	,,
2025-04-21 09:25:29,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250421020070011520900005811074	,2024050100424002040078000942609620250421090000	,,
2025-04-21 02:21:43,投资理财,招商财富宝A,/,余额宝-2025.04.20-收益发放,不计收支,2.64,余额宝,交易成功,20250421384649227901	,	,,
2025-04-20 19:53:09,餐饮美食,悸动(闵行华漕紫堤路店),/,【POS】_闵行华漕紫堤路店_243612_23000509_无_无,支出,25.00,花呗,交易成功,2025042022001445901413498171	,111266000048180000153750375322125042019530967785	,,
2025-04-20 09:25:42,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250420020070011520900095138168	,2024050100424002040078000942609620250420090000	,,
2025-04-20 02:11:42,投资理财,招商财富宝A,/,余额宝-2025.04.19-收益发放,不计收支,2.64,余额宝,交易成功,20250420374101197901	,	,,
2025-04-19 09:25:07,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250419020070011520900083837173	,2024050100424002040078000942609620250419090000	,,
2025-04-19 02:08:14,投资理财,招商财富宝A,/,余额宝-2025.04.18-收益发放,不计收支,3.33,余额宝,交易成功,20250419367929545901	,	,,
2025-04-18 09:25:25,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250418020070011520900073290592	,2024050100424002040078000942609620250418090000	,,
2025-04-18 02:04:12,投资理财,招商财富宝A,/,余额宝-2025.04.17-收益发放,不计收支,2.63,余额宝,交易成功,20250418361525175901	,	,,
2025-04-17 09:25:24,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250417020070011520900063240223	,2024050100424002040078000942609620250417090000	,,
2025-04-17 02:01:53,投资理财,招商财富宝A,/,余额宝-2025.04.16-收益发放,不计收支,2.63,余额宝,交易成功,20250417355603966901	,	,,
2025-04-17 00:48:33,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,68.60,账户余额,交易成功,20250417019130101000900089733029	,20250417009130501000900074998442	,,
2025-04-16 20:37:31,日用百货,x***2,195******87,标价秒发，2025北森题库评测性格测试历年真题汇总超全可打印,支出,0.01,花呗,交易成功,2025041622001145901451025660	,T200P4304073746440343545	,,
2025-04-16 14:50:06,投资理财,南方黄金-蚂蚁（杭州）基金销售有限公司,/,南方黄金-买入,不计收支,30000.00,,交易成功,20250416001080012204900035738931	,	,,
2025-04-16 14:28:47,转账红包,北京淘友天下科技发展有限公司,/,批量付款-244047005,收入,68.60,,交易成功,20250416110070001506550071605694	,13	,,
2025-04-16 09:25:48,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250416020070011520900053560965	,2024050100424002040078000942609620250416090000	,,
2025-04-16 02:09:24,投资理财,招商财富宝A,/,余额宝-2025.04.15-收益发放,不计收支,3.65,余额宝,交易成功,20250416349452899901	,	,,
2025-04-15 21:15:09,充值缴费,上海城投水务(集团)有限公司,/,水费-**实名,支出,214.45,宁波银行信用卡(4573)&宁波银行立减,交易成功,2025041500003001900041222774	,5980754100	,,
2025-04-15 20:14:09,生活服务,丰巢,luo***@fcbox.com,快件畅存费,支出,0.50,花呗,交易成功,2025041522001445901446334464	,20250415201404779055035801208012	,,
2025-04-15 09:26:03,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250415020070011520900042767380	,2024050100424002040078000942609620250415090000	,,
2025-04-15 02:07:34,投资理财,招商财富宝A,/,余额宝-2025.04.14-收益发放,不计收支,3.69,余额宝,交易成功,20250415344148578901	,	,,
2025-04-14 09:26:14,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250414020070011520900033946864	,2024050100424002040078000942609620250414090000	,,
2025-04-14 02:07:15,投资理财,招商财富宝A,/,余额宝-2025.04.13-收益发放,不计收支,3.69,余额宝,交易成功,20250414342222112901	,	,,
2025-04-13 11:06:10,日用百货,上海盒马,shh***@163.com,红颜草莓 500g(单果均重15g)等多件,支出,0.00,,交易成功,2025041322001145901434392038	,T200P4299457647369343545	,,
2025-04-13 11:06:10,日用百货,上海盒马,shh***@163.com,盒马平台配送费,支出,0.00,,交易成功,2025041322001145901435539275	,T200P4299457647373343545	,,
2025-04-13 09:26:12,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250413020070011520900024169111	,2024050100424002040078000942609620250413090000	,,
2025-04-13 02:23:36,投资理财,招商财富宝A,/,余额宝-2025.04.12-收益发放,不计收支,3.69,余额宝,交易成功,20250413337246451901	,	,,
2025-04-12 21:43:23,生活服务,丰巢,luo***@fcbox.com,快件畅存费,不计收支,1.00,支付宝小荷包(?聚会时刻),交易成功,2025041222001445901433167524	,20250412214314821026035411208012	,,
2025-04-12 21:05:41,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,虹桥火车站-国家会展中心,支出,3.00,花呗,交易成功,2025041222001445901433668677	,20250412210540884072033346926795	,,
2025-04-12 20:33:01,退款,阿里巴巴(中国)网络技术有限公司,/,退款-1688PLUS会员月卡,不计收支,9.90,余额宝,退款成功,2025041222001845901434259273*11200601325041292142057344535	,11200601325041292142057344535	,,
2025-04-12 20:25:12,退款,亚瑟士虎爪贸易行,133******15,退款-莆田纯原亚瑟男女士跑步鞋kayano 31越野跑鞋专业透气k31减震鞋,不计收支,203.00,余额宝,退款成功,2025041222001845901431022227_11200601325041290594476344535	,11200600725041275662031344535	,,
2025-04-12 20:16:13,服饰装扮,亚瑟士虎爪贸易行,133******15,全款交易：莆田纯原亚瑟男女士跑步鞋kayano 31越野跑鞋专业透气k31减震鞋,支出,203.00,余额宝,支付成功,2025041222001845901431022227_11200600725041275662031344535	,11200600725041275662031344535	,,
2025-04-12 20:16:13,其他,阿里巴巴1688plus会员,168***@service.aliyun.com,全款交易：1688PLUS会员月卡,支出,9.90,余额宝,支付成功,2025041222001845901434259273_11200600725041275662030344535	,11200600725041275662030344535	,,
2025-04-12 17:03:11,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-叶师傅-04月12日行程,支出,15.45,花呗,交易成功,2025041222001445901432076684	,212_202504123765894601215965	,,
2025-04-12 13:59:03,交通出行,铁路12306,chi***@alipay.com,火车票,支出,334.00,花呗,交易成功,2025041222001445901432548591	,M2025041299439984	,,
2025-04-12 12:31:04,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-罗师傅-04月12日行程,支出,24.01,花呗&支付宝打车券,交易成功,2025041222001445901431078771	,212_202504128309394301893951	,,
2025-04-12 09:26:04,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250412020070011520900013407457	,2024050100424002040078000942609620250412090000	,,
2025-04-12 02:14:31,投资理财,招商财富宝A,/,余额宝-2025.04.11-收益发放,不计收支,4.82,余额宝,交易成功,20250412328810278901	,	,,
2025-04-12 00:02:42,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-司师傅-04月11日行程,支出,20.82,花呗,交易成功,2025041222001445901429197636	,212_202504128309104301128920	,,
2025-04-11 18:13:32,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-刘师傅-04月11日行程,支出,20.89,花呗,交易成功,2025041122001445901426519798	,212_202504118308945101585638	,,
2025-04-11 09:26:23,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250411020070011520900003211120	,2024050100424002040078000942609620250411090000	,,
2025-04-11 02:05:34,投资理财,招商财富宝A,/,余额宝-2025.04.10-收益发放,不计收支,3.37,余额宝,交易成功,20250411326894684901	,	,,
2025-04-10 19:16:15,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,陆家嘴-国家会展中心,支出,5.00,花呗,交易成功,2025041022001445901424352930	,20250410191614285072033418828610	,,
2025-04-10 09:26:32,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250410020070011520900093496869	,2024050100424002040078000942609620250410090000	,,
2025-04-10 09:19:18,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,国家会展中心-陆家嘴,支出,5.00,花呗,交易成功,2025041022001445901420449321	,20250410091917600072033149107464	,,
2025-04-10 02:10:38,投资理财,招商财富宝A,/,余额宝-2025.04.09-收益发放,不计收支,3.92,余额宝,交易成功,20250410316982217901	,	,,
2025-04-10 00:47:19,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,9.30,账户余额,交易成功,20250410019130101000900082314543	,20250410009130501000900066524420	,,
2025-04-09 12:15:10,转账红包,云账户综合服务平台,/,云账户,收入,9.30,,交易成功,20250409020070011540900085861405	,1049398025216577722	,,
2025-04-09 12:00:09,文化休闲,北京大麦文化传媒发展有限公司,pia***@alibaba-inc.com,大麦网演出赛事票品,支出,960.00,花呗,交易成功,2025040922001445901415997471	,11120600725040961855578736619	,,
2025-04-09 09:26:21,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250409020070011520900084107679	,2024050100424002040078000942609620250409090000	,,
2025-04-09 08:57:35,信用借还,花呗,/,花呗自动还款-2025年04月账单,不计收支,460.20,余额宝,还款成功,2025040929020999900119390621	,	,,
2025-04-09 02:25:29,投资理财,招商财富宝A,/,余额宝-2025.04.08-收益发放,不计收支,3.57,余额宝,交易成功,20250409315874994901	,	,,
2025-04-08 09:26:32,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250408020070011520900074534078	,2024050100424002040078000942609620250408090000	,,
2025-04-08 02:07:15,投资理财,招商财富宝A,/,余额宝-2025.04.07-收益发放,不计收支,3.87,余额宝,交易成功,20250408306368680901	,	,,
2025-04-07 09:27:09,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250407020070011520900065145876	,2024050100424002040078000942609620250407090000	,,
2025-04-07 02:12:52,投资理财,招商财富宝A,/,余额宝-2025.04.06-收益发放,不计收支,3.93,余额宝,交易成功,20250407301234081901	,	,,
2025-04-06 09:27:10,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250406020070011520900054959079	,2024050100424002040078000942609620250406090000	,,
2025-04-06 02:09:28,投资理财,招商财富宝A,/,余额宝-2025.04.05-收益发放,不计收支,3.93,余额宝,交易成功,20250406396124969901	,	,,
2025-04-05 18:22:07,餐饮美食,如意果鲜榨果汁（蟠龙天地店）,/,美团收银909700198994095833,支出,45.00,花呗,交易成功,2025040522001445901401800771	,2420180330024764010461368605720007117707027	,,
2025-04-05 11:35:37,日用百货,淘宝闪购,ele***@service.aliyun.com,邻侣超市(虹桥中心店),支出,23.96,花呗,交易成功,2025040522001145901400423603	,13110600725040518858533796052	,,
2025-04-05 11:25:36,数码电器,小米**店,mit***@xiaomi.com,【政府补贴至高省15%】小米官旗米家空气炸锅多功能可视电炸锅大,不计收支,209.00,,交易关闭,2025040522001145901400766950	,T200P4289946554436343545	,,
2025-04-05 09:26:59,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250405020070011520900044361817	,2024050100424002040078000942609620250405090000	,,
2025-04-05 02:18:18,投资理财,招商财富宝A,/,余额宝-2025.04.04-收益发放,不计收支,3.93,余额宝,交易成功,20250405394470628901	,	,,
2025-04-04 21:58:30,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,南京东路-国家会展中心,支出,5.00,花呗,交易成功,2025040422001445901454539871	,20250404215829325023083321404335	,,
2025-04-04 18:45:33,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,天潼路-南京东路,支出,3.00,花呗,交易成功,2025040422001445901456477930	,20250404184532832023083469826803	,,
2025-04-04 14:22:55,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,国家会展中心-天潼路,支出,5.00,花呗,交易成功,2025040422001445901454300255	,20250404142254587072033354400426	,,
2025-04-04 09:27:07,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250404020070011520900034169714	,2024050100424002040078000942609620250404090000	,,
2025-04-04 02:56:25,投资理财,招商财富宝A,/,余额宝-2025.04.03-收益发放,不计收支,4.06,余额宝,交易成功,20250404389278740901	,	,,
2025-04-03 19:00:16,日用百货,上海盒马网络科技有限公司,/,退款-金针菇 500g等多件,不计收支,0.00,,退款成功,2025040322001145901450405937*REFUND_P4288363419927343545R327670993040344535	,REFUND_P4288363419927343545R327670993040344535	,,
2025-04-03 17:39:12,日用百货,上海盒马网络科技有限公司,/,退款-金针菇 500g等多件,不计收支,0.00,,退款成功,2025040322001145901450405937*REFUND_P4288363419929343545R327694716401344535	,REFUND_P4288363419929343545R327694716401344535	,,
2025-04-03 16:52:03,餐饮美食,上海盒马,shh***@163.com,菌菇拼盘150g(白玉菇+蟹味菇+舞茸),支出,0.00,,交易成功,2025040322001145901452032168	,T200P4288321980457343545	,,
2025-04-03 16:38:14,日用百货,上海盒马,shh***@163.com,金针菇 500g等多件,支出,0.00,,交易成功,2025040322001145901450405937	,T200P4288363419916343545	,,
2025-04-03 16:38:14,日用百货,上海盒马,shh***@163.com,盒马平台配送费,支出,0.00,,交易成功,2025040322001145901452665643	,T200P4288363419930343545	,,
2025-04-03 16:37:09,餐饮美食,上海盒马,shh***@163.com,大葱 约450g等多件,不计收支,0.00,,交易关闭,2025040322001145901452459335	,T200P4288275902880343545	,,
2025-04-03 16:37:09,日用百货,上海盒马,shh***@163.com,盒马平台配送费,不计收支,0.00,,交易关闭,2025040322001145901452918586	,T200P4288275902893343545	,,
2025-04-03 15:42:34,餐饮美食,上海盒马,shh***@163.com,绿豆芽 300g等多件,支出,0.00,,交易成功,2025040322001145901452112044	,T200P4287974509713343545	,,
2025-04-03 09:27:10,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250403020070011520900025061501	,2024050100424002040078000942609620250403090000	,,
2025-04-03 02:07:17,投资理财,招商财富宝A,/,余额宝-2025.04.02-收益发放,不计收支,4.25,余额宝,交易成功,20250403380116492901	,	,,
2025-04-02 09:27:14,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250402020070011520900015430806	,2024050100424002040078000942609620250402090000	,,
2025-04-02 02:07:18,投资理财,招商财富宝A,/,余额宝-2025.04.01-收益发放,不计收支,6.07,余额宝,交易成功,20250402374286799901	,	,,
2025-04-01 09:28:45,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250401020070011520900006462979	,2024050100424002040078000942609620250401090000	,,
2025-04-01 02:39:16,投资理财,招商财富宝A,/,余额宝-2025.03.31-收益发放,不计收支,3.85,余额宝,交易成功,20250401369590260901	,	,,
2025-03-31 22:12:55,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,陆家嘴-国家会展中心,支出,5.00,花呗,交易成功,2025033122001445901440572882	,20250331221254753023083028506773	,,
2025-03-31 09:27:59,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250331020070011520900095813580	,2024050100424002040078000942609620250331090000	,,
2025-03-31 09:22:37,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,国家会展中心-陆家嘴,支出,5.00,花呗,交易成功,2025033122001445901434279139	,20250331092236394023083298617434	,,
2025-03-31 02:28:28,投资理财,招商财富宝A,/,余额宝-2025.03.30-收益发放,不计收支,4.01,余额宝,交易成功,20250331364350964901	,	,,
2025-03-30 22:09:28,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车-李师傅-03月30日行程,支出,16.61,花呗&支付宝打车券,交易成功,2025033022001445901431692731	,212_202503308300343401858520	,,
2025-03-30 21:44:18,日用百货,悠哉3元GO上海宝山万达店,/,拾趣,支出,14.40,花呗&碰一下立减,交易成功,2025033022001445901433979725	,85201705120722075914202025033021441321101111426	,,
2025-03-30 11:56:56,餐饮美食,上海盒马网络科技有限公司,/,退款-去皮红洋葱 500g等多件,不计收支,0.00,,退款成功,2025033022001145901431520828*REFUND_P4283389189675343545R327058237827344535	,REFUND_P4283389189675343545R327058237827344535	,,
2025-03-30 11:09:04,餐饮美食,上海盒马,shh***@163.com,去皮红洋葱 500g等多件,支出,0.00,,交易成功,2025033022001145901431520828	,T200P4283389189669343545	,,
2025-03-30 11:09:04,日用百货,上海盒马,shh***@163.com,盒马平台配送费,支出,0.00,,交易成功,2025033022001145901434251965	,T200P4283389189678343545	,,
2025-03-30 09:27:56,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250330020070011520900085880266	,2024050100424002040078000942609620250330090000	,,
2025-03-30 02:10:30,投资理财,招商财富宝A,/,余额宝-2025.03.29-收益发放,不计收支,4.01,余额宝,交易成功,20250330362350686901	,	,,
2025-03-30 00:42:05,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,20.41,账户余额,交易成功,20250330019130101000900070838830	,20250330009130501000900051382595	,,
2025-03-29 22:35:06,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,11.00,,交易成功,20250329300008509145901215558265	,	,,
2025-03-29 22:35:05,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,11.00,,交易成功,20250329020070011580900083523934	,XC135586275479986508	,,
2025-03-29 19:00:20,转账红包,云账户综合服务平台,/,云账户,收入,20.41,,交易成功,20250329020070011570900081400644	,1045513554151068409	,,
2025-03-29 09:27:42,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250329020070011520900075069713	,2024050100424002040078000942609620250329090000	,,
2025-03-29 02:13:42,投资理财,招商财富宝A,/,余额宝-2025.03.28-收益发放,不计收支,4.25,余额宝,交易成功,20250329353659839901	,	,,
2025-03-28 09:28:32,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250328020070011520900064365678	,2024050100424002040078000942609620250328090000	,,
2025-03-28 04:47:26,投资理财,招商财富宝A,/,余额宝-2025.03.27-收益发放,不计收支,4.34,余额宝,交易成功,20250328353015656901	,	,,
2025-03-27 22:59:36,其他,淘宝闪购,ele***@service.aliyun.com,欧品市集GourmetShoppe,支出,28.60,花呗,交易成功,2025032722001145901420954905	,13220600725032730124370796052	,,
2025-03-27 22:01:01,退款,a***春,434***@qq.com,退款-【稳中代拍】[贵州、台州、苏州] 凤凰传奇贵州台州苏州代拍台,不计收支,597.54,余额宝&支付宝小荷包(?聚会时刻),退款成功,2025032422001145901405265815_4276157077780343545	,T200P4276157077780343545	,,
2025-03-27 21:12:12,日用百货,上海盒马,shh***@163.com,退款-HM 奥莱 45克无纺布购物袋超大号600*400mm （配送）（帕逊专码）等3类商品,不计收支,0.00,,退款成功,2025032122001445901454803555_169169566804535	,P18M6666031250321025818343545	,,
2025-03-27 09:28:10,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250327020070011520900054319193	,2024050100424002040078000942609620250327090000	,,
2025-03-27 02:14:23,投资理财,招商财富宝A,/,余额宝-2025.03.26-收益发放,不计收支,4.06,余额宝,交易成功,20250327346559512901	,	,,
2025-03-26 10:27:59,投资理财,招商银行,jin***@cmfchina.com,余额宝-转出到银行卡,不计收支,5000.00,招商银行储蓄卡(6527),交易成功,20250326019130201010900079650758	,LC2025032610275920887125984459043881	,,
2025-03-26 10:27:40,投资理财,中国工商银行,jin***@cmfchina.com,余额宝-转出到银行卡,不计收支,1200.00,中国工商银行储蓄卡(1637),交易成功,20250326019130201010900080213797	,LC2025032610274020887125984459046280	,,
2025-03-26 09:28:14,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250326020070011520900043437334	,2024050100424002040078000942609620250326090000	,,
2025-03-26 02:25:33,投资理财,招商财富宝A,/,余额宝-2025.03.25-收益发放,不计收支,4.71,余额宝,交易成功,20250326341017141901	,	,,
2025-03-25 09:28:26,转账红包,支付宝小荷包(?聚会时刻),/,支付宝小荷包-自动攒,支出,3.90,余额宝,交易成功,20250325020070011520900033404876	,2024050100424002040078000942609620250325090000	,,
2025-03-25 02:02:36,投资理财,招商财富宝A,/,余额宝-2025.03.24-收益发放,不计收支,7.80,余额宝,交易成功,20250325334776789901	,	,,
